Experiment,FormulaNumber,Bound,Tool,Formula,StreamLength,InputType,TimeUnit,TimeElapsed,Memory,TimeStamp
memory,1.0,1024.0,semiring-monitor,once[1024:1024] x > 0.5,10000000.0,Random,ms,570.0,64056.0,2021-03-08 16:55:57.322580-06:00
memory,2.0,4096.0,Reelay,once[4096:8192] {x > 0.5},24576.0,Decreasing,ms,116531.0,73281904.0,2021-03-08 13:56:21.417818-06:00
memory,5.0,64.0,lattice-monitor,x > 0 since[64:64] x > 0.5,200000.0,Decreasing,ms,477.320194244,149235376.0,2021-03-08 16:50:54.023436-06:00
memory,2.0,512.0,semiring-monitor,once[512:1024] x > 0.5,10000000.0,Random,ms,1069.0,159216.0,2021-03-08 16:54:27.291395-06:00
memory,3.0,32.0,Reelay,once[32:] {x > 0.5},100000.0,Increasing,ms,2569.0,7767120.0,2021-03-08 15:14:37.449988-06:00
memory,5.0,1024.0,semiring-monitor,x > 0.5 since[1024:1024] x > 0,10000000.0,Increasing,ms,1568.0,634048.0,2021-03-08 13:48:36.031241-06:00
memory,4.0,8192.0,Reelay,{x > 0.0} since[0:8192] {x > 0.5},49152.0,Decreasing,ms,291316.0,65249368.0,2021-03-08 12:50:28.377306-06:00
memory,3.0,256.0,Reelay,once[256:] {x > 0.5},1536.0,Increasing,ms,235.0,19145968.0,2021-03-08 13:44:55.791551-06:00
memory,5.0,16.0,semiring-monitor,x > 0.5 since[16:16] x > 0,10000000.0,Random,ms,1583.0,78136.0,2021-03-08 13:38:48.658178-06:00
memory,6.0,64.0,lattice-monitor,x > 0 since[64:128] x > 0.5,200000.0,Decreasing,ms,578.076124191,149235376.0,2021-03-08 16:51:07.096501-06:00
memory,7.0,128.0,lattice-monitor,x > 0 since[128:] x > 0.5,200000.0,Decreasing,ms,382.390022278,149235376.0,2021-03-08 15:18:45.163388-06:00
memory,3.0,512.0,semiring-monitor,once[512:] x > 0.5,10000000.0,Decreasing,ms,697.0,60448.0,2021-03-08 12:07:09.237258-06:00
memory,5.0,64.0,semiring-monitor,x > 0.5 since[64:64] x > 0,10000000.0,Random,ms,1622.0,104632.0,2021-03-08 15:16:51.786449-06:00
memory,0.0,4096.0,lattice-monitor,once[0:4096] x > 0.5,200000.0,Random,ms,220.403909683,167248400.0,2021-03-08 17:02:20.193230-06:00
memory,2.0,16384.0,semiring-monitor,once[16384:32768] x > 0.5,10000000.0,Decreasing,ms,1195.0,3212200.0,2021-03-08 18:09:16.327146-06:00
memory,2.0,1024.0,Reelay,once[1024:2048] {x > 0.5},6144.0,Increasing,ms,3508.0,15100872.0,2021-03-08 12:08:30.913502-06:00
memory,0.0,262144.0,lattice-monitor,once[0:262144] x > 0.5,1572864.0,Random,ms,2712.18013763,560404104.0,2021-03-08 18:13:56.481168-06:00
memory,0.0,128.0,Reelay,once[0:128] {x > 0.5},768.0,Decreasing,ms,80.0,14745688.0,2021-03-08 16:51:31.764745-06:00
memory,5.0,4096.0,semiring-monitor,x > 0.5 since[4096:4096] x > 0,10000000.0,Random,ms,1659.0,2430096.0,2021-03-08 12:21:45.859898-06:00
memory,4.0,1024.0,semiring-monitor,x > 0.5 since[0:1024] x > 0,10000000.0,Decreasing,ms,2200.0,280232.0,2021-03-08 16:56:47.864410-06:00
memory,1.0,256.0,lattice-monitor,once[256:256] x > 0.5,200000.0,Decreasing,ms,70.3868865967,149235376.0,2021-03-08 13:44:41.409725-06:00
memory,4.0,524288.0,semiring-monitor,x > 0.5 since[0:524288] x > 0,10000000.0,Random,ms,2252.0,105033408.0,2021-03-08 18:18:23.633637-06:00
memory,4.0,131072.0,semiring-monitor,x > 0.5 since[0:131072] x > 0,10000000.0,Decreasing,ms,2178.0,26289832.0,2021-03-08 16:38:17.603917-06:00
memory,2.0,64.0,Reelay,once[64:128] {x > 0.5},384.0,Decreasing,ms,43.0,20765632.0,2021-03-08 13:42:07.159303-06:00
memory,2.0,64.0,lattice-monitor,once[64:128] x > 0.5,200000.0,Decreasing,ms,205.38187027,149235376.0,2021-03-08 15:16:26.333052-06:00
memory,1.0,4096.0,Reelay,once[4096:4096] {x > 0.5},24576.0,Decreasing,ms,55968.0,44016136.0,2021-03-08 18:42:28.320357-06:00
memory,6.0,524288.0,lattice-monitor,x > 0 since[524288:1048576] x > 0.5,3145728.0,Random,ms,16058.3570004,2932987832.0,2021-03-08 15:10:21.700601-06:00
memory,1.0,256.0,lattice-monitor,once[256:256] x > 0.5,200000.0,Increasing,ms,71.5019702911,149235376.0,2021-03-08 15:19:00.267718-06:00
memory,3.0,512.0,lattice-monitor,once[512:] x > 0.5,200000.0,Random,ms,131.201982498,149235376.0,2021-03-08 16:54:37.581274-06:00
memory,6.0,32.0,lattice-monitor,x > 0 since[32:64] x > 0.5,200000.0,Decreasing,ms,577.09813118,149235376.0,2021-03-08 12:01:50.793084-06:00
memory,1.0,16.0,semiring-monitor,once[16:16] x > 0.5,10000000.0,Increasing,ms,565.0,61984.0,2021-03-08 13:38:01.620631-06:00
memory,2.0,16.0,semiring-monitor,once[16:32] x > 0.5,10000000.0,Increasing,ms,1023.0,67904.0,2021-03-08 16:46:29.831893-06:00
memory,0.0,262144.0,semiring-monitor,once[0:262144] x > 0.5,10000000.0,Random,ms,1119.0,46199760.0,2021-03-08 15:04:55.455160-06:00
memory,2.0,32.0,semiring-monitor,once[32:64] x > 0.5,10000000.0,Random,ms,1044.0,70848.0,2021-03-08 15:14:18.785452-06:00
memory,3.0,4096.0,Reelay,once[4096:] {x > 0.5},24576.0,Decreasing,ms,182.0,15378568.0,2021-03-08 12:20:17.857156-06:00
memory,4.0,512.0,lattice-monitor,x > 0 since[0:512] x > 0.5,200000.0,Decreasing,ms,350.760936737,149235376.0,2021-03-08 15:20:56.598896-06:00
memory,4.0,1024.0,semiring-monitor,x > 0.5 since[0:1024] x > 0,10000000.0,Random,ms,2269.0,280208.0,2021-03-08 13:48:16.335697-06:00
memory,0.0,131072.0,lattice-monitor,once[0:131072] x > 0.5,200000.0,Random,ms,295.810937881,308395200.0,2021-03-08 16:37:43.726883-06:00
memory,3.0,8192.0,Reelay,once[8192:] {x > 0.5},49152.0,Decreasing,ms,356.0,8196320.0,2021-03-08 16:03:36.684863-06:00
memory,1.0,2048.0,lattice-monitor,once[2048:2048] x > 0.5,200000.0,Decreasing,ms,95.5018997192,162649944.0,2021-03-08 13:50:01.611364-06:00
memory,6.0,64.0,semiring-monitor,x > 0.5 since[64:128] x > 0,10000000.0,Increasing,ms,2700.0,135456.0,2021-03-08 12:03:24.819208-06:00
memory,1.0,32.0,semiring-monitor,once[32:32] x > 0.5,10000000.0,Increasing,ms,548.0,61984.0,2021-03-08 16:48:14.597692-06:00
memory,6.0,4096.0,lattice-monitor,x > 0 since[4096:8192] x > 0.5,200000.0,Decreasing,ms,896.193981171,172401416.0,2021-03-08 12:24:10.867310-06:00
memory,4.0,131072.0,semiring-monitor,x > 0.5 since[0:131072] x > 0,10000000.0,Decreasing,ms,2375.0,26289832.0,2021-03-08 18:13:15.951937-06:00
memory,7.0,1024.0,lattice-monitor,x > 0 since[1024:] x > 0.5,200000.0,Increasing,ms,453.119039536,149235376.0,2021-03-08 16:57:34.736348-06:00
memory,7.0,65536.0,lattice-monitor,x > 0 since[65536:] x > 0.5,200000.0,Increasing,ms,693.417072296,328772168.0,2021-03-08 15:03:30.707781-06:00
memory,5.0,262144.0,lattice-monitor,x > 0 since[262144:262144] x > 0.5,1572864.0,Decreasing,ms,6671.41819,1009527640.0,2021-03-08 18:15:31.655212-06:00
memory,1.0,64.0,lattice-monitor,once[64:64] x > 0.5,200000.0,Decreasing,ms,69.0870285034,149235376.0,2021-03-08 13:41:58.882304-06:00
memory,3.0,512.0,lattice-monitor,once[512:] x > 0.5,200000.0,Increasing,ms,134.660959244,149235376.0,2021-03-08 15:20:41.973702-06:00
memory,5.0,2048.0,Reelay,{x > 0.0} since[2048:2048] {x > 0.5},12288.0,Random,ms,14583.0,23664848.0,2021-03-08 19:17:48.027946-06:00
memory,7.0,16.0,semiring-monitor,x > 0.5 since[16:] x > 0,10000000.0,Decreasing,ms,2212.0,86256.0,2021-03-08 12:00:13.642072-06:00
memory,6.0,256.0,semiring-monitor,x > 0.5 since[256:512] x > 0,10000000.0,Random,ms,2665.0,290264.0,2021-03-08 16:53:42.830605-06:00
memory,5.0,8192.0,semiring-monitor,x > 0.5 since[8192:8192] x > 0,10000000.0,Random,ms,1696.0,4590832.0,2021-03-08 17:42:53.818790-06:00
memory,5.0,65536.0,lattice-monitor,x > 0 since[65536:65536] x > 0.5,200000.0,Increasing,ms,811.362981796,328944200.0,2021-03-08 15:03:05.016074-06:00
memory,1.0,16384.0,lattice-monitor,once[16384:16384] x > 0.5,200000.0,Random,ms,166.369199753,184637800.0,2021-03-08 15:00:03.776318-06:00
memory,2.0,4096.0,Reelay,once[4096:8192] {x > 0.5},24576.0,Random,ms,185.0,13796136.0,2021-03-08 17:03:49.329263-06:00
memory,2.0,4096.0,semiring-monitor,once[4096:8192] x > 0.5,10000000.0,Increasing,ms,1037.0,818096.0,2021-03-08 15:30:42.129522-06:00
memory,2.0,131072.0,lattice-monitor,once[131072:262144] x > 0.5,200000.0,Random,ms,472.868919373,499436320.0,2021-03-08 18:12:53.398675-06:00
memory,7.0,1024.0,Reelay,{x > 0.0} since[1024:] {x > 0.5},6144.0,Decreasing,ms,121.0,16649376.0,2021-03-08 15:23:50.005149-06:00
memory,0.0,2048.0,semiring-monitor,once[0:2048] x > 0.5,10000000.0,Increasing,ms,1038.0,441248.0,2021-03-08 16:57:55.659062-06:00
memory,0.0,32.0,lattice-monitor,once[0:32] x > 0.5,200000.0,Decreasing,ms,159.595012665,149235376.0,2021-03-08 15:14:05.894954-06:00
memory,1.0,32.0,lattice-monitor,once[32:32] x > 0.5,200000.0,Random,ms,69.6511268616,149235376.0,2021-03-08 12:00:29.798777-06:00
memory,3.0,16.0,lattice-monitor,once[16:] x > 0.5,200000.0,Random,ms,126.90114975,149235376.0,2021-03-08 11:58:52.800300-06:00
memory,4.0,256.0,semiring-monitor,x > 0.5 since[0:256] x > 0,10000000.0,Increasing,ms,2138.0,124688.0,2021-03-08 13:45:06.501607-06:00
memory,2.0,8192.0,Reelay,once[8192:16384] {x > 0.5},49152.0,Decreasing,ms,499215.0,76794608.0,2021-03-08 14:16:22.611293-06:00
memory,3.0,16384.0,lattice-monitor,once[16384:] x > 0.5,200000.0,Increasing,ms,233.402967453,184158528.0,2021-03-08 15:00:18.324173-06:00
memory,5.0,131072.0,semiring-monitor,x > 0.5 since[131072:131072] x > 0,10000000.0,Increasing,ms,1702.0,72420544.0,2021-03-08 15:04:20.899787-06:00
memory,0.0,1024.0,semiring-monitor,once[0:1024] x > 0.5,10000000.0,Increasing,ms,1084.0,252832.0,2021-03-08 13:47:29.837067-06:00
memory,0.0,64.0,Reelay,once[0:64] {x > 0.5},384.0,Increasing,ms,12.0,17835568.0,2021-03-08 13:41:50.320149-06:00
memory,1.0,2048.0,Reelay,once[2048:2048] {x > 0.5},12288.0,Decreasing,ms,13943.0,36356984.0,2021-03-08 18:39:15.904968-06:00
memory,1.0,512.0,semiring-monitor,once[512:512] x > 0.5,10000000.0,Decreasing,ms,576.0,60448.0,2021-03-08 13:46:06.452031-06:00
memory,5.0,256.0,semiring-monitor,x > 0.5 since[256:256] x > 0,10000000.0,Increasing,ms,1578.0,218328.0,2021-03-08 12:05:59.005888-06:00
memory,2.0,2048.0,semiring-monitor,once[2048:4096] x > 0.5,10000000.0,Increasing,ms,1064.0,441336.0,2021-03-08 12:11:08.401085-06:00
memory,0.0,2048.0,semiring-monitor,once[0:2048] x > 0.5,10000000.0,Random,ms,1047.0,422864.0,2021-03-08 16:57:52.576805-06:00
memory,4.0,32.0,Reelay,{x > 0.0} since[0:32] {x > 0.5},100000.0,Increasing,ms,1738.0,12631536.0,2021-03-08 12:01:10.424667-06:00
memory,1.0,32.0,Reelay,once[32:32] {x > 0.5},10000.0,Increasing,ms,262.0,14498272.0,2021-03-08 18:36:51.246780-06:00
memory,6.0,16.0,lattice-monitor,x > 0 since[16:32] x > 0.5,200000.0,Random,ms,576.2758255,149235376.0,2021-03-08 11:59:31.145060-06:00
memory,4.0,2048.0,semiring-monitor,x > 0.5 since[0:2048] x > 0,10000000.0,Random,ms,2281.0,485008.0,2021-03-08 15:25:40.686465-06:00
memory,0.0,128.0,lattice-monitor,once[0:128] x > 0.5,200000.0,Increasing,ms,157.337903976,149235376.0,2021-03-08 13:43:10.265037-06:00
memory,6.0,2048.0,Reelay,{x > 0.0} since[2048:4096] {x > 0.5},12288.0,Random,ms,236.0,10060480.0,2021-03-08 12:12:47.364027-06:00
memory,3.0,8192.0,Reelay,once[8192:] {x > 0.5},49152.0,Random,ms,229.0,8726616.0,2021-03-08 14:24:44.905488-06:00
memory,6.0,128.0,semiring-monitor,x > 0.5 since[128:256] x > 0,10000000.0,Decreasing,ms,2716.0,187704.0,2021-03-08 12:04:52.411305-06:00
memory,0.0,128.0,lattice-monitor,once[0:128] x > 0.5,200000.0,Decreasing,ms,160.510063171,149235376.0,2021-03-08 12:03:52.424013-06:00
memory,0.0,32.0,lattice-monitor,once[0:32] x > 0.5,200000.0,Random,ms,159.769058228,149235376.0,2021-03-08 15:13:58.466641-06:00
memory,7.0,32.0,lattice-monitor,x > 0 since[32:] x > 0.5,200000.0,Increasing,ms,366.19591713,149235376.0,2021-03-08 15:15:49.860574-06:00
memory,1.0,32768.0,lattice-monitor,once[32768:32768] x > 0.5,200000.0,Increasing,ms,205.473899841,205949928.0,2021-03-08 15:01:18.970011-06:00
memory,2.0,128.0,Reelay,once[128:256] {x > 0.5},768.0,Increasing,ms,70.0,11009736.0,2021-03-08 15:17:45.840244-06:00
memory,0.0,8192.0,Reelay,once[0:8192] {x > 0.5},49152.0,Random,ms,327.0,12139040.0,2021-03-08 14:07:30.318112-06:00
memory,6.0,256.0,lattice-monitor,x > 0 since[256:512] x > 0.5,200000.0,Increasing,ms,619.539022446,149235376.0,2021-03-08 12:06:09.302986-06:00
memory,6.0,512.0,lattice-monitor,x > 0 since[512:1024] x > 0.5,200000.0,Increasing,ms,648.628950119,149235376.0,2021-03-08 16:55:14.591721-06:00
memory,5.0,64.0,Reelay,{x > 0.0} since[64:64] {x > 0.5},10000.0,Decreasing,ms,546.0,9036416.0,2021-03-08 18:37:04.127484-06:00
memory,4.0,2048.0,semiring-monitor,x > 0.5 since[0:2048] x > 0,10000000.0,Random,ms,2311.0,485008.0,2021-03-08 16:59:39.140400-06:00
memory,6.0,8192.0,semiring-monitor,x > 0.5 since[8192:16384] x > 0,10000000.0,Random,ms,2868.0,6766160.0,2021-03-08 14:34:12.580845-06:00
memory,4.0,16.0,semiring-monitor,x > 0.5 since[0:16] x > 0,10000000.0,Increasing,ms,2132.0,78608.0,2021-03-08 16:46:56.519512-06:00
memory,4.0,32768.0,lattice-monitor,x > 0 since[0:32768] x > 0.5,200000.0,Increasing,ms,486.085891724,198279232.0,2021-03-08 18:10:40.736034-06:00
memory,3.0,16.0,lattice-monitor,once[16:] x > 0.5,200000.0,Increasing,ms,124.922990799,149235376.0,2021-03-08 15:12:38.429826-06:00
memory,6.0,16.0,lattice-monitor,x > 0 since[16:32] x > 0.5,200000.0,Random,ms,572.144985199,149235376.0,2021-03-08 15:13:13.832792-06:00
memory,3.0,128.0,semiring-monitor,once[128:] x > 0.5,10000000.0,Decreasing,ms,697.0,62024.0,2021-03-08 12:04:16.301490-06:00
memory,2.0,524288.0,semiring-monitor,once[524288:1048576] x > 0.5,10000000.0,Decreasing,ms,1094.0,100826152.0,2021-03-08 16:42:43.999927-06:00
memory,7.0,8192.0,Reelay,{x > 0.0} since[8192:] {x > 0.5},49152.0,Decreasing,ms,843.0,13632824.0,2021-03-08 16:34:05.814623-06:00
memory,4.0,256.0,semiring-monitor,x > 0.5 since[0:256] x > 0,10000000.0,Decreasing,ms,2212.0,128448.0,2021-03-08 12:05:52.243634-06:00
memory,4.0,32.0,lattice-monitor,x > 0 since[0:32] x > 0.5,200000.0,Increasing,ms,334.206104279,149235376.0,2021-03-08 12:01:09.602624-06:00
memory,2.0,16.0,lattice-monitor,once[16:32] x > 0.5,200000.0,Random,ms,187.668085098,149235376.0,2021-03-08 15:12:21.333323-06:00
memory,3.0,32.0,lattice-monitor,once[32:] x > 0.5,200000.0,Random,ms,126.868009567,149235376.0,2021-03-08 13:40:16.085904-06:00
memory,6.0,1024.0,semiring-monitor,x > 0.5 since[1024:2048] x > 0,10000000.0,Random,ms,2746.0,916952.0,2021-03-08 12:09:28.047065-06:00
memory,4.0,32.0,semiring-monitor,x > 0.5 since[0:32] x > 0,10000000.0,Random,ms,2215.0,81680.0,2021-03-08 12:01:06.922320-06:00
memory,4.0,65536.0,semiring-monitor,x > 0.5 since[0:65536] x > 0,10000000.0,Random,ms,2309.0,13182608.0,2021-03-08 15:02:51.099103-06:00
memory,1.0,131072.0,semiring-monitor,once[131072:131072] x > 0.5,10000000.0,Increasing,ms,553.0,66056.0,2021-03-08 16:37:53.231507-06:00
memory,4.0,8192.0,Reelay,{x > 0.0} since[0:8192] {x > 0.5},49152.0,Random,ms,836.0,14694792.0,2021-03-08 14:28:56.480608-06:00
memory,6.0,256.0,Reelay,{x > 0.0} since[256:512] {x > 0.5},1536.0,Decreasing,ms,476.0,19650864.0,2021-03-08 15:19:54.865015-06:00
memory,4.0,512.0,Reelay,{x > 0.0} since[0:512] {x > 0.5},3072.0,Random,ms,62.0,10223976.0,2021-03-08 12:07:11.250336-06:00
memory,3.0,16384.0,semiring-monitor,once[16384:] x > 0.5,10000000.0,Increasing,ms,659.0,61408.0,2021-03-08 16:34:31.702607-06:00
memory,7.0,8192.0,lattice-monitor,x > 0 since[8192:] x > 0.5,200000.0,Random,ms,590.715885162,184158528.0,2021-03-08 13:13:18.725162-06:00
memory,4.0,2048.0,semiring-monitor,x > 0.5 since[0:2048] x > 0,10000000.0,Decreasing,ms,2243.0,485032.0,2021-03-08 15:26:06.921453-06:00
memory,1.0,256.0,lattice-monitor,once[256:256] x > 0.5,200000.0,Random,ms,71.9218254089,149235376.0,2021-03-08 13:44:38.291652-06:00
memory,6.0,128.0,Reelay,{x > 0.0} since[128:256] {x > 0.5},768.0,Increasing,ms,142.0,14279712.0,2021-03-08 15:18:27.024718-06:00
memory,3.0,4096.0,Reelay,once[4096:] {x > 0.5},24576.0,Random,ms,114.0,10200960.0,2021-03-08 15:32:46.160487-06:00
memory,2.0,16.0,Reelay,once[16:32] {x > 0.5},100000.0,Decreasing,ms,2891.0,12596000.0,2021-03-08 11:58:47.480276-06:00
memory,7.0,32768.0,semiring-monitor,x > 0.5 since[32768:] x > 0,10000000.0,Random,ms,2274.0,19473648.0,2021-03-08 18:11:14.377097-06:00
memory,6.0,1024.0,Reelay,{x > 0.0} since[1024:2048] {x > 0.5},6144.0,Increasing,ms,7462.0,21165640.0,2021-03-08 16:57:06.442133-06:00
memory,7.0,262144.0,semiring-monitor,x > 0.5 since[262144:] x > 0,10000000.0,Decreasing,ms,2280.0,155264264.0,2021-03-08 18:16:42.615337-06:00
memory,5.0,512.0,lattice-monitor,x > 0 since[512:512] x > 0.5,200000.0,Decreasing,ms,527.000904083,149235376.0,2021-03-08 13:46:47.706976-06:00
memory,4.0,8192.0,lattice-monitor,x > 0 since[0:8192] x > 0.5,200000.0,Decreasing,ms,477.756023407,149841584.0,2021-03-08 14:29:06.333804-06:00
memory,2.0,2048.0,semiring-monitor,once[2048:4096] x > 0.5,10000000.0,Decreasing,ms,1057.0,441288.0,2021-03-08 15:25:15.096915-06:00
memory,1.0,2048.0,Reelay,once[2048:2048] {x > 0.5},12288.0,Increasing,ms,13974.0,20940824.0,2021-03-08 18:39:01.111291-06:00
memory,3.0,8192.0,semiring-monitor,once[8192:] x > 0.5,10000000.0,Random,ms,686.0,62032.0,2021-03-08 14:24:45.959235-06:00
memory,4.0,8192.0,Reelay,{x > 0.0} since[0:8192] {x > 0.5},49152.0,Increasing,ms,837.0,9521768.0,2021-03-08 12:50:23.029781-06:00
memory,0.0,65536.0,semiring-monitor,once[0:65536] x > 0.5,10000000.0,Increasing,ms,1028.0,12123040.0,2021-03-08 15:02:27.553651-06:00
memory,7.0,64.0,semiring-monitor,x > 0.5 since[64:] x > 0,10000000.0,Decreasing,ms,2186.0,111488.0,2021-03-08 13:43:04.627680-06:00
memory,7.0,128.0,Reelay,{x > 0.0} since[128:] {x > 0.5},768.0,Random,ms,31.0,17562096.0,2021-03-08 12:04:56.475802-06:00
memory,6.0,65536.0,lattice-monitor,x > 0 since[65536:131072] x > 0.5,200000.0,Decreasing,ms,1107.41209984,463629296.0,2021-03-08 15:03:21.702165-06:00
memory,2.0,512.0,semiring-monitor,once[512:1024] x > 0.5,10000000.0,Random,ms,1061.0,159216.0,2021-03-08 15:20:29.229642-06:00
memory,6.0,64.0,semiring-monitor,x > 0.5 since[64:128] x > 0,10000000.0,Random,ms,2745.0,135456.0,2021-03-08 15:17:02.011244-06:00
memory,5.0,1024.0,lattice-monitor,x > 0 since[1024:1024] x > 0.5,200000.0,Increasing,ms,583.495140076,149235376.0,2021-03-08 15:22:54.820428-06:00
memory,0.0,16.0,lattice-monitor,once[0:16] x > 0.5,200000.0,Random,ms,158.926010132,149235376.0,2021-03-08 16:46:06.090188-06:00
memory,5.0,512.0,semiring-monitor,x > 0.5 since[512:512] x > 0,10000000.0,Increasing,ms,1555.0,351424.0,2021-03-08 15:21:06.044258-06:00
memory,4.0,32768.0,lattice-monitor,x > 0 since[0:32768] x > 0.5,200000.0,Decreasing,ms,502.198934555,205900776.0,2021-03-08 15:01:44.136778-06:00
memory,0.0,64.0,lattice-monitor,once[0:64] x > 0.5,200000.0,Decreasing,ms,157.766103745,149235376.0,2021-03-08 16:50:10.753759-06:00
memory,7.0,64.0,Reelay,{x > 0.0} since[64:] {x > 0.5},384.0,Random,ms,22.0,16490360.0,2021-03-08 15:17:16.331605-06:00
memory,3.0,1024.0,semiring-monitor,once[1024:] x > 0.5,10000000.0,Increasing,ms,656.0,63968.0,2021-03-08 13:48:10.832948-06:00
memory,2.0,8192.0,semiring-monitor,once[8192:16384] x > 0.5,10000000.0,Random,ms,1051.0,1571784.0,2021-03-08 14:12:22.427214-06:00
memory,1.0,4096.0,semiring-monitor,once[4096:4096] x > 0.5,10000000.0,Random,ms,569.0,61984.0,2021-03-08 15:29:36.962618-06:00
memory,1.0,32.0,lattice-monitor,once[32:32] x > 0.5,200000.0,Decreasing,ms,70.3179836273,149235376.0,2021-03-08 12:00:33.072957-06:00
memory,6.0,16.0,lattice-monitor,x > 0 since[16:32] x > 0.5,200000.0,Increasing,ms,564.747095108,149235376.0,2021-03-08 11:59:38.066604-06:00
memory,4.0,8192.0,Reelay,{x > 0.0} since[0:8192] {x > 0.5},49152.0,Increasing,ms,835.0,9521768.0,2021-03-08 16:03:45.517213-06:00
memory,6.0,32.0,Reelay,{x > 0.0} since[32:64] {x > 0.5},100000.0,Random,ms,1928.0,9902672.0,2021-03-08 15:15:15.648997-06:00
memory,3.0,32.0,Reelay,once[32:] {x > 0.5},100000.0,Decreasing,ms,685.0,11375888.0,2021-03-08 15:14:42.621614-06:00
memory,3.0,131072.0,lattice-monitor,once[131072:] x > 0.5,200000.0,Random,ms,249.056100845,282855840.0,2021-03-08 15:03:58.983443-06:00
memory,2.0,32.0,lattice-monitor,once[32:64] x > 0.5,200000.0,Random,ms,187.98995018,149235376.0,2021-03-08 15:14:16.645593-06:00
memory,5.0,2048.0,lattice-monitor,x > 0 since[2048:2048] x > 0.5,200000.0,Random,ms,659.563064575,167137848.0,2021-03-08 12:12:36.462597-06:00
memory,4.0,128.0,semiring-monitor,x > 0.5 since[0:128] x > 0,10000000.0,Increasing,ms,2169.0,100112.0,2021-03-08 16:52:01.889987-06:00
memory,3.0,16.0,semiring-monitor,once[16:] x > 0.5,10000000.0,Increasing,ms,665.0,61984.0,2021-03-08 11:58:58.886929-06:00
memory,4.0,8192.0,semiring-monitor,x > 0.5 since[0:8192] x > 0,10000000.0,Decreasing,ms,2309.0,1713832.0,2021-03-08 12:55:20.530612-06:00
memory,1.0,4096.0,semiring-monitor,once[4096:4096] x > 0.5,10000000.0,Decreasing,ms,617.0,61984.0,2021-03-08 17:03:47.363738-06:00
memory,5.0,262144.0,lattice-monitor,x > 0 since[262144:262144] x > 0.5,1572864.0,Increasing,ms,6472.56398201,1009527640.0,2021-03-08 18:15:22.381459-06:00
memory,2.0,128.0,Reelay,once[128:256] {x > 0.5},768.0,Decreasing,ms,127.0,17017048.0,2021-03-08 12:04:07.082379-06:00
memory,5.0,256.0,lattice-monitor,x > 0 since[256:256] x > 0.5,200000.0,Decreasing,ms,497.058868408,149235376.0,2021-03-08 13:45:19.656082-06:00
memory,7.0,8192.0,Reelay,{x > 0.0} since[8192:] {x > 0.5},49152.0,Increasing,ms,496795.0,92306936.0,2021-03-08 13:13:25.138957-06:00
memory,0.0,8192.0,lattice-monitor,once[0:8192] x > 0.5,200000.0,Increasing,ms,237.066984177,168486160.0,2021-03-08 15:41:52.952749-06:00
memory,3.0,524288.0,semiring-monitor,once[524288:] x > 0.5,10000000.0,Random,ms,693.0,64064.0,2021-03-08 16:42:49.848493-06:00
memory,6.0,4096.0,lattice-monitor,x > 0 since[4096:8192] x > 0.5,200000.0,Increasing,ms,835.596084595,172401416.0,2021-03-08 15:35:28.726714-06:00
memory,6.0,512.0,lattice-monitor,x > 0 since[512:1024] x > 0.5,200000.0,Random,ms,649.454832077,149235376.0,2021-03-08 13:46:50.773508-06:00
memory,0.0,64.0,lattice-monitor,once[0:64] x > 0.5,200000.0,Increasing,ms,161.350011826,149235376.0,2021-03-08 15:16:09.074324-06:00
memory,7.0,16384.0,semiring-monitor,x > 0.5 since[16384:] x > 0,10000000.0,Random,ms,2210.0,9774320.0,2021-03-08 16:35:09.943402-06:00
