Experiment,FormulaNumber,Bound,Tool,Formula,StreamLength,TimeUnit,TimeElapsed,Memory,TimeStamp,InputType
memory,7.0,8192.0,lattice-monitor,x > 0 since[8192:] x > 0.5,2000000.0,ms,925.73094368,5100658.0,2021-03-01 18:59:06.127885-06:00,Random
memory,2.0,8192.0,semiring-monitor,once[8192:16384] x > 0.5,100000000.0,ms,1303.0,139901.0,2021-03-01 19:18:15.824601-06:00,Random
memory,5.0,4096.0,Reelay,{x > 0.0} since[4096:4096] {x > 0.5},16384.0,ms,20087.0,138431.0,2021-03-02 09:23:35.412229-06:00,Random
memory,0.0,8192.0,semiring-monitor,once[0:8192] x > 0.5,100000000.0,ms,1333.0,139903.0,2021-03-01 19:27:58.084395-06:00,Random
memory,2.0,32.0,semiring-monitor,once[32:64] x > 0.5,100000000.0,ms,1300.0,74619.0,2021-03-01 18:35:54.333644-06:00,Random
memory,5.0,32768.0,lattice-monitor,x > 0 since[32768:32768] x > 0.5,2000000.0,ms,1307.74497986,6108338.0,2021-03-01 18:11:16.045719-06:00,Random
memory,4.0,1024.0,semiring-monitor,x > 0.5 since[0:1024] x > 0,100000000.0,ms,3259.0,82605.0,2021-03-01 18:18:39.922473-06:00,Random
memory,5.0,16384.0,lattice-monitor,x > 0 since[16384:16384] x > 0.5,2000000.0,ms,1194.54503059,5612690.0,2021-03-01 18:49:40.305924-06:00,Random
memory,5.0,16.0,Reelay,{x > 0.0} since[16:16] {x > 0.5},100000.0,ms,887.0,138431.0,2021-03-02 08:34:51.752185-06:00,Random
memory,6.0,64.0,semiring-monitor,x > 0.5 since[64:128] x > 0,100000000.0,ms,3963.0,76465.0,2021-03-01 18:36:32.200543-06:00,Random
memory,1.0,1024.0,lattice-monitor,once[1024:1024] x > 0.5,2000000.0,ms,136.146068573,4031570.0,2021-03-01 18:37:59.667327-06:00,Random
memory,7.0,512.0,Reelay,{x > 0.0} since[512:] {x > 0.5},100000.0,ms,434.0,138383.0,2021-03-01 18:47:36.785205-06:00,Random
memory,0.0,131072.0,semiring-monitor,once[0:131072] x > 0.5,100000000.0,ms,1349.0,1122945.0,2021-03-01 19:29:53.774162-06:00,Random
memory,1.0,2048.0,Reelay,once[2048:2048] {x > 0.5},8192.0,ms,4933.0,138401.0,2021-03-02 08:38:07.666619-06:00,Random
memory,5.0,131072.0,lattice-monitor,x > 0 since[131072:131072] x > 0.5,2000000.0,ms,1480.54289818,8617298.0,2021-03-01 19:10:43.390265-06:00,Random
memory,7.0,8192.0,semiring-monitor,x > 0.5 since[8192:] x > 0,100000000.0,ms,3390.0,271011.0,2021-03-01 18:10:31.964723-06:00,Random
memory,4.0,1024.0,lattice-monitor,x > 0 since[0:1024] x > 0.5,2000000.0,ms,558.074951172,4031570.0,2021-03-01 18:18:38.477215-06:00,Random
memory,5.0,128.0,lattice-monitor,x > 0 since[128:128] x > 0.5,2000000.0,ms,782.675027847,4031570.0,2021-03-01 19:35:16.135419-06:00,Random
memory,6.0,16384.0,lattice-monitor,x > 0 since[16384:32768] x > 0.5,2000000.0,ms,1529.46591377,5612690.0,2021-03-01 18:20:34.360492-06:00,Random
memory,7.0,4096.0,semiring-monitor,x > 0.5 since[4096:] x > 0,100000000.0,ms,3353.0,172707.0,2021-03-01 18:58:40.425200-06:00,Random
memory,7.0,32768.0,semiring-monitor,x > 0.5 since[32768:] x > 0,100000000.0,ms,3365.0,860836.0,2021-03-01 19:09:48.349216-06:00,Random
memory,6.0,262144.0,semiring-monitor,x > 0.5 since[262144:524288] x > 0,100000000.0,ms,3981.0,8463029.0,2021-03-01 18:23:26.161737-06:00,Random
memory,3.0,131072.0,Reelay,once[131072:] {x > 0.5},786432.0,ms,592.0,138329.0,2021-03-01 18:41:21.127423-06:00,Random
memory,1.0,4096.0,lattice-monitor,once[4096:4096] x > 0.5,2000000.0,ms,198.507070541,4559986.0,2021-03-01 18:09:43.164925-06:00,Random
memory,2.0,128.0,lattice-monitor,once[128:256] x > 0.5,2000000.0,ms,312.371969223,4031570.0,2021-03-01 19:25:24.392374-06:00,Random
memory,2.0,16384.0,semiring-monitor,once[16384:32768] x > 0.5,100000000.0,ms,1323.0,205438.0,2021-03-01 18:39:48.988207-06:00,Random
memory,4.0,262144.0,semiring-monitor,x > 0.5 since[0:262144] x > 0,100000000.0,ms,3250.0,2171567.0,2021-03-01 18:32:45.547838-06:00,Random
memory,1.0,4096.0,lattice-monitor,once[4096:4096] x > 0.5,2000000.0,ms,215.413808823,4572242.0,2021-03-01 19:08:02.775137-06:00,Random
memory,4.0,4096.0,semiring-monitor,x > 0.5 since[0:4096] x > 0,100000000.0,ms,3255.0,107181.0,2021-03-01 18:58:25.384507-06:00,Random
memory,4.0,8192.0,lattice-monitor,x > 0 since[0:8192] x > 0.5,2000000.0,ms,693.966150284,4572242.0,2021-03-01 19:37:48.011259-06:00,Random
memory,2.0,512.0,lattice-monitor,once[512:1024] x > 0.5,2000000.0,ms,329.766988754,4031570.0,2021-03-01 18:08:26.076722-06:00,Random
memory,4.0,65536.0,Reelay,{x > 0.0} since[0:65536] {x > 0.5},100000.0,ms,451.0,138431.0,2021-03-01 19:00:17.117601-06:00,Random
memory,3.0,16.0,Reelay,once[16:] {x > 0.5},100000.0,ms,60.0,139233.0,2021-03-01 19:14:25.463207-06:00,Random
memory,6.0,2048.0,lattice-monitor,x > 0 since[2048:4096] x > 0.5,2000000.0,ms,1261.43717766,4555858.0,2021-03-01 18:28:54.844588-06:00,Random
memory,5.0,512.0,semiring-monitor,x > 0.5 since[512:512] x > 0,100000000.0,ms,2235.0,86674.0,2021-03-01 18:18:18.481245-06:00,Random
memory,2.0,64.0,lattice-monitor,once[64:128] x > 0.5,2000000.0,ms,308.355808258,4031570.0,2021-03-01 18:46:02.488409-06:00,Random
memory,3.0,256.0,lattice-monitor,once[256:] x > 0.5,2000000.0,ms,183.334112167,4031570.0,2021-03-01 19:35:35.338882-06:00,Random
memory,3.0,256.0,lattice-monitor,once[256:] x > 0.5,2000000.0,ms,186.311006546,4031570.0,2021-03-01 18:08:02.850178-06:00,Random
memory,1.0,131072.0,lattice-monitor,once[131072:131072] x > 0.5,2000000.0,ms,456.640005112,7693586.0,2021-03-01 18:50:58.002898-06:00,Random
memory,1.0,32768.0,semiring-monitor,once[32768:32768] x > 0.5,100000000.0,ms,679.0,74358.0,2021-03-01 19:19:09.675577-06:00,Random
memory,4.0,8192.0,lattice-monitor,x > 0 since[0:8192] x > 0.5,2000000.0,ms,671.656847,4572242.0,2021-03-01 18:29:40.492110-06:00,Random
memory,5.0,8192.0,lattice-monitor,x > 0 since[8192:8192] x > 0.5,2000000.0,ms,1109.17592049,5100658.0,2021-03-01 18:10:20.009881-06:00,Random
memory,6.0,64.0,lattice-monitor,x > 0 since[64:128] x > 0.5,2000000.0,ms,914.140939713,4031570.0,2021-03-01 18:26:46.853505-06:00,Random
memory,5.0,512.0,lattice-monitor,x > 0 since[512:512] x > 0.5,2000000.0,ms,886.677026749,4031570.0,2021-03-01 19:26:23.443161-06:00,Random
memory,7.0,1024.0,Reelay,{x > 0.0} since[1024:] {x > 0.5},100000.0,ms,439.0,137463.0,2021-03-01 19:17:14.083817-06:00,Random
memory,1.0,4096.0,semiring-monitor,once[4096:4096] x > 0.5,100000000.0,ms,683.0,74357.0,2021-03-01 19:08:03.040001-06:00,Random
memory,2.0,16384.0,semiring-monitor,once[16384:32768] x > 0.5,100000000.0,ms,1306.0,205438.0,2021-03-01 18:49:32.389525-06:00,Random
memory,6.0,65536.0,Reelay,{x > 0.0} since[65536:131072] {x > 0.5},100000.0,ms,613.0,137463.0,2021-03-01 18:31:16.235522-06:00,Random
memory,2.0,4096.0,lattice-monitor,once[4096:8192] x > 0.5,2000000.0,ms,519.886016846,5055634.0,2021-03-01 18:38:53.205288-06:00,Random
memory,3.0,8192.0,lattice-monitor,once[8192:] x > 0.5,2000000.0,ms,278.189897537,4555858.0,2021-03-01 18:58:49.526119-06:00,Random
memory,7.0,262144.0,lattice-monitor,x > 0 since[262144:] x > 0.5,2000000.0,ms,1334.7659111,8617298.0,2021-03-01 19:41:20.309654-06:00,Random
memory,1.0,65536.0,lattice-monitor,once[65536:65536] x > 0.5,2000000.0,ms,394.924163818,6669522.0,2021-03-01 18:50:26.886007-06:00,Random
memory,6.0,16384.0,semiring-monitor,x > 0.5 since[16384:32768] x > 0,100000000.0,ms,3965.0,598708.0,2021-03-01 18:49:46.505584-06:00,Random
memory,6.0,8192.0,lattice-monitor,x > 0 since[8192:16384] x > 0.5,2000000.0,ms,1533.55693817,5612690.0,2021-03-01 18:49:16.039892-06:00,Random
memory,2.0,131072.0,semiring-monitor,once[131072:262144] x > 0.5,100000000.0,ms,1330.0,1122943.0,2021-03-01 19:29:59.562601-06:00,Random
memory,2.0,1024.0,semiring-monitor,once[1024:2048] x > 0.5,100000000.0,ms,1288.0,82557.0,2021-03-01 18:08:52.555568-06:00,Random
memory,2.0,32.0,semiring-monitor,once[32:64] x > 0.5,100000000.0,ms,1324.0,74619.0,2021-03-01 19:14:49.195864-06:00,Random
memory,4.0,32768.0,Reelay,{x > 0.0} since[0:32768] {x > 0.5},100000.0,ms,450.0,137591.0,2021-03-01 18:20:54.872831-06:00,Random
memory,5.0,1024.0,lattice-monitor,x > 0 since[1024:1024] x > 0.5,2000000.0,ms,921.26584053,4031570.0,2021-03-01 19:26:49.294638-06:00,Random
memory,2.0,16384.0,semiring-monitor,once[16384:32768] x > 0.5,100000000.0,ms,1308.0,205438.0,2021-03-01 19:08:59.576548-06:00,Random
memory,7.0,512.0,lattice-monitor,x > 0 since[512:] x > 0.5,2000000.0,ms,666.391134262,4031570.0,2021-03-01 19:36:16.394141-06:00,Random
memory,0.0,65536.0,Reelay,once[0:65536] {x > 0.5},100000.0,ms,170.0,138401.0,2021-03-01 19:29:22.175009-06:00,Random
memory,7.0,8192.0,lattice-monitor,x > 0 since[8192:] x > 0.5,2000000.0,ms,919.398069382,5100658.0,2021-03-01 18:29:55.616757-06:00,Random
memory,2.0,524288.0,semiring-monitor,once[524288:1048576] x > 0.5,100000000.0,ms,1325.0,4268671.0,2021-03-01 19:03:00.036250-06:00,Random
memory,7.0,128.0,semiring-monitor,x > 0.5 since[128:] x > 0,100000000.0,ms,3358.0,77474.0,2021-03-01 18:17:37.452879-06:00,Random
memory,7.0,16384.0,lattice-monitor,x > 0 since[16384:] x > 0.5,2000000.0,ms,994.472026825,5612690.0,2021-03-01 19:38:30.929276-06:00,Random
memory,1.0,16.0,Reelay,once[16:16] {x > 0.5},100000.0,ms,500.0,138353.0,2021-03-02 08:43:45.966409-06:00,Random
memory,6.0,16384.0,semiring-monitor,x > 0.5 since[16384:32768] x > 0,100000000.0,ms,3975.0,598708.0,2021-03-01 19:09:13.675918-06:00,Random
memory,0.0,16384.0,Reelay,once[0:16384] {x > 0.5},100000.0,ms,148.0,138601.0,2021-03-01 19:08:55.596362-06:00,Random
memory,3.0,1024.0,semiring-monitor,once[1024:] x > 0.5,100000000.0,ms,892.0,74357.0,2021-03-01 18:47:46.859551-06:00,Random
memory,1.0,8192.0,Reelay,once[8192:8192] {x > 0.5},32768.0,ms,80968.0,138353.0,2021-03-02 08:48:22.095417-06:00,Random
memory,2.0,524288.0,lattice-monitor,once[524288:1048576] x > 0.5,2000000.0,ms,993.230104446,8617298.0,2021-03-01 19:22:17.933501-06:00,Random
memory,2.0,2048.0,Reelay,once[2048:4096] {x > 0.5},100000.0,ms,149.0,138353.0,2021-03-01 18:48:10.750142-06:00,Random
memory,3.0,16.0,lattice-monitor,once[16:] x > 0.5,2000000.0,ms,174.930095673,4031570.0,2021-03-01 19:33:54.319186-06:00,Random
memory,2.0,524288.0,Reelay,once[524288:1048576] {x > 0.5},3145728.0,ms,5202.0,138353.0,2021-03-01 19:41:48.093271-06:00,Random
memory,4.0,32.0,Reelay,{x > 0.0} since[0:32] {x > 0.5},100000.0,ms,453.0,137591.0,2021-03-01 19:14:52.609548-06:00,Random
memory,4.0,1024.0,lattice-monitor,x > 0 since[0:1024] x > 0.5,2000000.0,ms,554.255008698,4031570.0,2021-03-01 19:36:28.075386-06:00,Random
memory,2.0,2048.0,lattice-monitor,once[2048:4096] x > 0.5,2000000.0,ms,423.790931702,4543602.0,2021-03-01 19:27:06.921980-06:00,Random
memory,7.0,131072.0,Reelay,{x > 0.0} since[131072:] {x > 0.5},786432.0,ms,3513.0,138359.0,2021-03-01 19:20:45.844903-06:00,Random
memory,4.0,131072.0,lattice-monitor,x > 0 since[0:131072] x > 0.5,2000000.0,ms,860.103130341,7050482.0,2021-03-01 18:12:13.972556-06:00,Random
memory,0.0,65536.0,semiring-monitor,once[0:65536] x > 0.5,100000000.0,ms,1349.0,598656.0,2021-03-01 19:09:52.762351-06:00,Random
memory,5.0,16.0,Reelay,{x > 0.0} since[16:16] {x > 0.5},100000.0,ms,874.0,138359.0,2021-03-02 09:46:38.870242-06:00,Random
memory,6.0,8192.0,Reelay,{x > 0.0} since[8192:16384] {x > 0.5},100000.0,ms,537.0,138431.0,2021-03-01 19:18:28.735121-06:00,Random
memory,3.0,512.0,lattice-monitor,once[512:] x > 0.5,2000000.0,ms,197.281837463,4031570.0,2021-03-01 18:18:11.351470-06:00,Random
memory,1.0,1024.0,semiring-monitor,once[1024:1024] x > 0.5,100000000.0,ms,682.0,74357.0,2021-03-01 19:36:23.651918-06:00,Random
memory,6.0,8192.0,Reelay,{x > 0.0} since[8192:16384] {x > 0.5},100000.0,ms,536.0,138359.0,2021-03-01 18:59:01.058634-06:00,Random
memory,2.0,524288.0,semiring-monitor,once[524288:1048576] x > 0.5,100000000.0,ms,1327.0,4268671.0,2021-03-01 18:53:16.116278-06:00,Random
memory,2.0,1024.0,semiring-monitor,once[1024:2048] x > 0.5,100000000.0,ms,1311.0,82557.0,2021-03-01 19:16:56.182313-06:00,Random
memory,1.0,32768.0,lattice-monitor,once[32768:32768] x > 0.5,2000000.0,ms,304.180860519,6173874.0,2021-03-01 19:19:09.321374-06:00,Random
memory,2.0,32.0,semiring-monitor,once[32:64] x > 0.5,100000000.0,ms,1295.0,74619.0,2021-03-01 18:16:29.043307-06:00,Random
memory,3.0,32.0,semiring-monitor,once[32:] x > 0.5,100000000.0,ms,907.0,74355.0,2021-03-01 19:14:51.069249-06:00,Random
memory,0.0,128.0,semiring-monitor,once[0:128] x > 0.5,100000000.0,ms,1347.0,75390.0,2021-03-01 18:36:41.761131-06:00,Random
memory,7.0,64.0,semiring-monitor,x > 0.5 since[64:] x > 0,100000000.0,ms,3316.0,75937.0,2021-03-01 18:56:04.678401-06:00,Random
memory,0.0,128.0,semiring-monitor,once[0:128] x > 0.5,100000000.0,ms,1319.0,75390.0,2021-03-01 18:56:08.769960-06:00,Random
memory,7.0,524288.0,semiring-monitor,x > 0.5 since[524288:] x > 0,100000000.0,ms,3369.0,12657317.0,2021-03-01 18:45:05.764904-06:00,Random
memory,0.0,131072.0,lattice-monitor,once[0:131072] x > 0.5,2000000.0,ms,613.554000854,7578898.0,2021-03-01 19:20:05.399807-06:00,Random
memory,2.0,8192.0,Reelay,once[8192:16384] {x > 0.5},100000.0,ms,159.0,138401.0,2021-03-01 18:49:04.343366-06:00,Random
memory,4.0,2048.0,lattice-monitor,x > 0 since[0:2048] x > 0.5,2000000.0,ms,602.360010147,4555858.0,2021-03-01 18:28:46.703273-06:00,Random
memory,2.0,131072.0,Reelay,once[131072:262144] {x > 0.5},786432.0,ms,1346.0,138329.0,2021-03-01 18:41:17.120844-06:00,Random
memory,4.0,128.0,lattice-monitor,x > 0 since[0:128] x > 0.5,2000000.0,ms,498.363018036,4031570.0,2021-03-01 18:17:22.181603-06:00,Random
memory,3.0,8192.0,semiring-monitor,once[8192:] x > 0.5,100000000.0,ms,888.0,74357.0,2021-03-01 19:18:17.767769-06:00,Random
memory,0.0,16.0,lattice-monitor,once[0:16] x > 0.5,2000000.0,ms,231.877088547,4031570.0,2021-03-01 18:06:16.686588-06:00,Random
memory,3.0,2048.0,Reelay,once[2048:] {x > 0.5},100000.0,ms,63.0,138793.0,2021-03-01 19:07:39.808788-06:00,Random
memory,1.0,64.0,lattice-monitor,once[64:64] x > 0.5,2000000.0,ms,94.9740409851,4031570.0,2021-03-01 18:46:01.589538-06:00,Random
memory,5.0,16384.0,semiring-monitor,x > 0.5 since[16384:16384] x > 0,100000000.0,ms,2272.0,467604.0,2021-03-01 18:20:32.023588-06:00,Random
memory,6.0,512.0,semiring-monitor,x > 0.5 since[512:1024] x > 0,100000000.0,ms,3902.0,90802.0,2021-03-01 18:18:22.861775-06:00,Random
memory,2.0,32.0,lattice-monitor,once[32:64] x > 0.5,2000000.0,ms,282.903194427,4031570.0,2021-03-01 19:14:48.466632-06:00,Random
memory,0.0,64.0,semiring-monitor,once[0:64] x > 0.5,100000000.0,ms,1323.0,74877.0,2021-03-01 18:46:00.207073-06:00,Random
memory,3.0,262144.0,lattice-monitor,once[262144:] x > 0.5,2000000.0,ms,417.196989059,8617298.0,2021-03-01 19:30:54.237056-06:00,Random
memory,4.0,32768.0,semiring-monitor,x > 0.5 since[0:32768] x > 0,100000000.0,ms,3262.0,336558.0,2021-03-01 18:30:38.145916-06:00,Random
memory,0.0,128.0,Reelay,once[0:128] {x > 0.5},100000.0,ms,173.0,138793.0,2021-03-01 19:25:21.695144-06:00,Random
memory,7.0,2048.0,lattice-monitor,x > 0 since[2048:] x > 0.5,2000000.0,ms,777.130842209,4559986.0,2021-03-01 18:09:35.975179-06:00,Random
memory,5.0,512.0,semiring-monitor,x > 0.5 since[512:512] x > 0,100000000.0,ms,2247.0,86674.0,2021-03-01 18:47:27.707009-06:00,Random
memory,6.0,1024.0,lattice-monitor,x > 0 since[1024:2048] x > 0.5,2000000.0,ms,1157.12690353,4555858.0,2021-03-01 19:36:36.109554-06:00,Random
memory,6.0,128.0,semiring-monitor,x > 0.5 since[128:256] x > 0,100000000.0,ms,3905.0,78514.0,2021-03-01 18:36:57.510600-06:00,Random
memory,6.0,32768.0,semiring-monitor,x > 0.5 since[32768:65536] x > 0,100000000.0,ms,3973.0,1122996.0,2021-03-01 18:21:05.518839-06:00,Random
memory,3.0,8192.0,lattice-monitor,once[8192:] x > 0.5,2000000.0,ms,269.909143448,4555858.0,2021-03-01 18:39:22.723118-06:00,Random
memory,6.0,131072.0,semiring-monitor,x > 0.5 since[131072:262144] x > 0,100000000.0,ms,3921.0,4268725.0,2021-03-01 18:32:01.939295-06:00,Random
memory,4.0,64.0,semiring-monitor,x > 0.5 since[0:64] x > 0,100000000.0,ms,3332.0,74923.0,2021-03-01 19:15:18.629253-06:00,Random
memory,4.0,16.0,semiring-monitor,x > 0.5 since[0:16] x > 0,100000000.0,ms,3259.0,74539.0,2021-03-01 19:33:57.246526-06:00,Random
memory,7.0,4096.0,lattice-monitor,x > 0 since[4096:] x > 0.5,2000000.0,ms,857.058048248,5067890.0,2021-03-01 19:18:06.420781-06:00,Random
memory,2.0,4096.0,semiring-monitor,once[4096:8192] x > 0.5,100000000.0,ms,1311.0,107133.0,2021-03-01 18:48:37.641145-06:00,Random
memory,3.0,128.0,lattice-monitor,once[128:] x > 0.5,2000000.0,ms,176.582098007,4031570.0,2021-03-01 18:07:37.537781-06:00,Random
memory,1.0,16384.0,semiring-monitor,once[16384:16384] x > 0.5,100000000.0,ms,689.0,74358.0,2021-03-01 19:38:10.920920-06:00,Random
memory,2.0,32.0,lattice-monitor,once[32:64] x > 0.5,2000000.0,ms,284.556865692,4031570.0,2021-03-01 18:26:10.147219-06:00,Random
memory,3.0,524288.0,semiring-monitor,once[524288:] x > 0.5,100000000.0,ms,892.0,74359.0,2021-03-01 18:53:21.738300-06:00,Random
memory,7.0,128.0,lattice-monitor,x > 0 since[128:] x > 0.5,2000000.0,ms,598.296165466,4031570.0,2021-03-01 18:46:45.108256-06:00,Random
memory,0.0,8192.0,Reelay,once[0:8192] {x > 0.5},100000.0,ms,165.0,138969.0,2021-03-01 19:08:28.073387-06:00,Random
memory,6.0,256.0,lattice-monitor,x > 0 since[256:512] x > 0.5,2000000.0,ms,985.299110413,4031570.0,2021-03-01 19:26:01.172475-06:00,Random
memory,2.0,16.0,Reelay,once[16:32] {x > 0.5},100000.0,ms,155.0,138401.0,2021-03-01 19:14:23.426483-06:00,Random
memory,4.0,128.0,semiring-monitor,x > 0.5 since[0:128] x > 0,100000000.0,ms,3288.0,75436.0,2021-03-01 19:05:59.867831-06:00,Random
memory,5.0,256.0,Reelay,{x > 0.0} since[256:256] {x > 0.5},100000.0,ms,8177.0,138359.0,2021-03-02 08:44:23.152394-06:00,Random
memory,7.0,524288.0,Reelay,{x > 0.0} since[524288:] {x > 0.5},3145728.0,ms,14186.0,138383.0,2021-03-01 18:54:27.215614-06:00,Random
memory,1.0,262144.0,semiring-monitor,once[262144:262144] x > 0.5,100000000.0,ms,683.0,74359.0,2021-03-01 19:01:33.772149-06:00,Random
memory,5.0,8192.0,Reelay,{x > 0.0} since[8192:8192] {x > 0.5},32768.0,ms,85758.0,138359.0,2021-03-02 08:32:36.889101-06:00,Random
memory,6.0,256.0,Reelay,{x > 0.0} since[256:512] {x > 0.5},100000.0,ms,524.0,138359.0,2021-03-01 18:56:48.964549-06:00,Random
memory,3.0,256.0,lattice-monitor,once[256:] x > 0.5,2000000.0,ms,187.119960785,4031570.0,2021-03-01 18:56:38.518816-06:00,Random
memory,2.0,512.0,Reelay,once[512:1024] {x > 0.5},100000.0,ms,173.0,138353.0,2021-03-01 18:08:26.455157-06:00,Random
memory,3.0,1024.0,semiring-monitor,once[1024:] x > 0.5,100000000.0,ms,888.0,74357.0,2021-03-01 19:07:13.953538-06:00,Random
memory,3.0,2048.0,lattice-monitor,once[2048:] x > 0.5,2000000.0,ms,223.84595871,4031570.0,2021-03-01 18:19:03.022887-06:00,Random
memory,7.0,131072.0,semiring-monitor,x > 0.5 since[131072:] x > 0,100000000.0,ms,3374.0,3220133.0,2021-03-01 18:22:30.658650-06:00,Random
memory,2.0,64.0,semiring-monitor,once[64:128] x > 0.5,100000000.0,ms,1293.0,74875.0,2021-03-01 18:55:46.608006-06:00,Random
memory,5.0,128.0,Reelay,{x > 0.0} since[128:128] {x > 0.5},100000.0,ms,4219.0,138383.0,2021-03-02 08:26:10.962870-06:00,Random
memory,2.0,262144.0,Reelay,once[262144:524288] {x > 0.5},1572864.0,ms,2683.0,138329.0,2021-03-01 19:11:18.949598-06:00,Random
memory,2.0,32.0,lattice-monitor,once[32:64] x > 0.5,2000000.0,ms,298.846006393,4031570.0,2021-03-01 18:55:20.680278-06:00,Random
memory,3.0,32.0,Reelay,once[32:] {x > 0.5},100000.0,ms,70.0,138353.0,2021-03-01 19:24:36.394233-06:00,Random
memory,2.0,2048.0,Reelay,once[2048:4096] {x > 0.5},100000.0,ms,153.0,138401.0,2021-03-01 18:38:27.251511-06:00,Random
memory,6.0,262144.0,lattice-monitor,x > 0 since[262144:524288] x > 0.5,2000000.0,ms,1987.169981,6786290.0,2021-03-01 18:52:19.824814-06:00,Random
memory,6.0,2048.0,semiring-monitor,x > 0.5 since[2048:4096] x > 0,100000000.0,ms,3948.0,139955.0,2021-03-01 18:58:07.762015-06:00,Random
memory,7.0,1024.0,Reelay,{x > 0.0} since[1024:] {x > 0.5},100000.0,ms,435.0,137591.0,2021-03-01 18:48:02.985821-06:00,Random
memory,5.0,8192.0,lattice-monitor,x > 0 since[8192:8192] x > 0.5,2000000.0,ms,1118.21889877,5100658.0,2021-03-01 18:49:12.532638-06:00,Random
memory,3.0,1024.0,Reelay,once[1024:] {x > 0.5},100000.0,ms,61.0,138577.0,2021-03-01 19:16:57.806561-06:00,Random
memory,2.0,256.0,lattice-monitor,once[256:512] x > 0.5,2000000.0,ms,302.355051041,4031570.0,2021-03-01 18:17:43.838551-06:00,Random
memory,2.0,256.0,lattice-monitor,once[256:512] x > 0.5,2000000.0,ms,305.510044098,4031570.0,2021-03-01 18:46:52.963941-06:00,Random
memory,2.0,16384.0,semiring-monitor,once[16384:32768] x > 0.5,100000000.0,ms,1304.0,205438.0,2021-03-01 18:10:39.845604-06:00,Random
memory,7.0,1024.0,semiring-monitor,x > 0.5 since[1024:] x > 0,100000000.0,ms,3315.0,98979.0,2021-03-01 18:28:36.518754-06:00,Random
memory,0.0,32768.0,semiring-monitor,once[0:32768] x > 0.5,100000000.0,ms,1336.0,336512.0,2021-03-01 19:09:24.032919-06:00,Random
memory,5.0,262144.0,lattice-monitor,x > 0 since[262144:262144] x > 0.5,2000000.0,ms,1510.02788544,6786290.0,2021-03-01 18:13:23.292657-06:00,Random
memory,2.0,64.0,lattice-monitor,once[64:128] x > 0.5,2000000.0,ms,285.659074783,4031570.0,2021-03-01 18:16:53.570750-06:00,Random
memory,2.0,524288.0,Reelay,once[524288:1048576] {x > 0.5},3145728.0,ms,5220.0,138841.0,2021-03-01 18:23:58.002909-06:00,Random
memory,5.0,2048.0,lattice-monitor,x > 0 since[2048:2048] x > 0.5,2000000.0,ms,992.481946945,4555858.0,2021-03-01 19:36:59.014708-06:00,Random
memory,0.0,16384.0,semiring-monitor,once[0:16384] x > 0.5,100000000.0,ms,1329.0,205440.0,2021-03-01 19:28:25.777143-06:00,Random
memory,0.0,1024.0,lattice-monitor,once[0:1024] x > 0.5,2000000.0,ms,255.745172501,4031570.0,2021-03-01 19:26:37.807126-06:00,Random
memory,6.0,65536.0,Reelay,{x > 0.0} since[65536:131072] {x > 0.5},100000.0,ms,603.0,138359.0,2021-03-01 18:50:43.236348-06:00,Random
memory,0.0,512.0,lattice-monitor,once[0:512] x > 0.5,2000000.0,ms,237.638950348,4031570.0,2021-03-01 18:56:58.829985-06:00,Random
memory,7.0,64.0,Reelay,{x > 0.0} since[64:] {x > 0.5},100000.0,ms,438.0,138401.0,2021-03-01 19:15:31.813350-06:00,Random
memory,5.0,128.0,semiring-monitor,x > 0.5 since[128:128] x > 0,100000000.0,ms,2233.0,77458.0,2021-03-01 19:06:04.072489-06:00,Random
memory,1.0,32768.0,semiring-monitor,once[32768:32768] x > 0.5,100000000.0,ms,681.0,74358.0,2021-03-01 18:20:49.048638-06:00,Random
